record_id,user_id,date,screen_time_minutes,unlock_count,app_switch_count,typing_speed_wpm,scroll_speed,night_usage_minutes,social_app_minutes,productive_app_minutes,night_ratio,unlock_intensity,fragmentation_index,agitation_score,social_ratio,social_opens_per_hour,social_session_avg,social_session_var,late_night_social_ratio,social_inter_open_gap_min,self_report_score,label,prev_label_lag1,roll_3d_screen_time_minutes,roll_7d_screen_time_minutes,roll_3d_social_ratio,roll_7d_social_ratio,roll_3d_app_switch_count,roll_7d_app_switch_count,roll_3d_scroll_speed,roll_7d_scroll_speed,roll_3d_typing_speed_wpm,roll_7d_typing_speed_wpm,dod_pct_screen_time_minutes,dod_pct_app_switch_count,dod_pct_scroll_speed,dod_pct_typing_speed_wpm,raw_formula_stress,stress_score,raw_formula_anxiety,anxiety_score,raw_formula_burnout,burnout_score,raw_formula_addiction,addiction_score,stress_level,anxiety_level,burnout_level,addiction_level
REC_000482,user_010,2026-02-01,378.28,85,325,68.75,789.41,95.88,132.69,76.68,0.2535,0.2247,0.4296,0.4363,0.3508,4.5998,4.58,2.56,0.2535,36.61,1,Stress,1,359.1167,316.1357,0.3935,0.334,277.6667,275.8571,797.92,808.8486,64.1467,62.5857,0.4565,0.2357,0.0118,0.1688,0.4968,0.5475,0.3114,0.291,0.3145,0.4214,0.2624,0.2704,High,High,Medium,Low
REC_000483,user_010,2026-02-02,381.1,116,258,78.29,700.36,118.49,121.36,91.04,0.3109,0.3044,0.3385,0.4333,0.3184,5.6679,3.37,1.39,0.3109,29.41,1,Stress,1,342.5867,321.6471,0.3672,0.3479,302.0,287.1429,806.39,759.71,68.8533,63.3814,0.0075,-0.2062,-0.1128,0.1388,0.4589,0.4818,0.2847,0.3622,0.3223,0.37,0.2773,0.2273,High,High,Medium,Low
REC_000484,user_010,2026-02-03,355.08,137,305,61.85,784.73,50.12,136.26,93.42,0.1411,0.3858,0.4295,0.4489,0.3837,8.7868,2.62,0.84,0.1411,20.86,1,Stress,1,339.6967,343.8186,0.356,0.3576,282.0,287.7143,756.67,754.1686,68.62,65.0986,-0.0683,0.1822,0.1205,-0.21,0.4817,0.4512,0.3221,0.331,0.2693,0.2974,0.2837,0.2683,High,High,Low,Low
REC_000485,user_010,2026-02-04,301.78,121,257,70.71,745.59,50.06,81.14,67.94,0.1659,0.4009,0.4258,0.4601,0.2689,6.3622,2.54,0.79,0.1659,35.57,3,Stress,1,371.4867,356.6057,0.351,0.3558,296.0,283.8571,758.1667,761.9629,69.63,65.6914,-0.1501,-0.1574,-0.0499,0.1432,0.4762,0.4684,0.32,0.2235,0.2433,0.2988,0.221,0.2788,High,Medium,Low,Medium
REC_000486,user_010,2026-02-05,450.25,108,71,30.57,204.64,180.63,159.72,66.64,0.4012,0.2399,0.0788,0.1855,0.3547,5.0639,4.2,2.16,0.4012,26.05,1,Burnout,1,345.9867,356.2271,0.3237,0.3575,273.3333,282.5714,743.56,773.4071,70.2833,67.4343,0.492,-0.7237,-0.7255,-0.5677,0.1915,0.1692,0.1089,0.1269,0.4836,0.4624,0.3129,0.2764,Low,Low,High,Medium
REC_000487,user_010,2026-02-06,290.76,109,295,69.57,815.38,102.35,99.33,113.11,0.352,0.3749,0.5073,0.5183,0.3416,7.6353,2.68,0.88,0.352,31.06,2,Stress,3,369.0367,359.4243,0.3358,0.3467,211.0,256.7143,578.32,693.4986,54.3767,63.9971,-0.3542,2.0,2.0,1.2758,0.5176,0.5707,0.3689,0.3312,0.3253,0.4077,0.3186,0.2674,High,High,Medium,Low
REC_000488,user_010,2026-02-07,331.71,103,188,91.05,662.11,64.2,116.35,121.42,0.1935,0.3105,0.2834,0.4113,0.3507,6.5117,3.23,1.28,0.1935,30.79,2,Stress,1,347.5967,345.28,0.3217,0.3453,207.6667,253.4286,588.5367,688.6214,56.95,62.6514,0.1408,-0.3627,-0.188,0.3088,0.4421,0.4526,0.259,0.3773,0.2259,0.1516,0.2634,0.3375,High,High,Low,Medium
REC_000489,user_010,2026-02-08,349.27,103,270,77.29,753.94,90.75,104.55,101.96,0.2598,0.2949,0.3865,0.447,0.2993,5.1536,3.48,1.49,0.2598,36.36,3,Stress,1,357.5733,355.5657,0.349,0.3384,184.6667,242.7143,560.71,671.7457,63.73,67.2557,0.0529,0.4362,0.1387,-0.1511,0.4817,0.5513,0.3028,0.2585,0.2897,0.3161,0.2492,0.2695,High,Medium,Medium,Low
REC_000490,user_010,2026-02-09,434.46,120,183,66.57,712.71,110.7,194.69,111.04,0.2548,0.2762,0.2106,0.3652,0.4481,7.3195,3.67,1.65,0.2548,18.97,3,Stress,1,323.9133,351.4214,0.3305,0.331,251.0,234.8571,743.81,666.6786,79.3033,68.4757,0.2439,-0.3222,-0.0547,-0.1387,0.4077,0.4462,0.2243,0.2037,0.3399,0.4082,0.3289,0.3469,High,Medium,Medium,Medium
REC_000491,user_010,2026-02-10,284.77,60,279,76.59,783.65,97.15,120.94,60.36,0.3411,0.2107,0.4899,0.4741,0.4247,5.2673,4.84,2.87,0.3411,46.21,2,Stress,1,371.8133,359.0443,0.366,0.3496,213.6667,224.1429,709.5867,668.4429,78.3033,66.8014,-0.3445,0.5246,0.0995,0.1505,0.5137,0.5001,0.343,0.3925,0.3041,0.2332,0.3249,0.3326,High,High,Low,Medium
REC_000492,user_010,2026-02-11,362.04,126,260,66.89,759.38,82.37,104.93,103.17,0.2275,0.348,0.3591,0.4334,0.2898,5.9663,2.91,1.04,0.2275,29.94,3,Stress,1,356.1667,349.0,0.3907,0.3554,244.0,220.4286,750.1,668.2886,73.4833,68.9071,0.2713,-0.0681,-0.031,-0.1266,0.4598,0.4534,0.2908,0.4387,0.3006,0.3051,0.2438,0.203,High,High,Low,Low
REC_000493,user_010,2026-02-12,329.17,114,273,68.31,727.1,88.64,99.56,94.54,0.2693,0.3463,0.4147,0.4515,0.3025,6.1974,2.93,1.05,0.2693,32.67,2,Stress,1,360.4233,357.6086,0.3875,0.3584,240.6667,220.8571,751.9133,670.2586,70.0167,68.3614,-0.0908,0.05,-0.0425,0.0212,0.4687,0.4728,0.3139,0.3064,0.3046,0.2783,0.2638,0.3419,High,High,Low,Medium
REC_000494,user_010,2026-02-13,370.23,113,264,68.69,934.71,98.36,133.48,82.54,0.2657,0.3052,0.3565,0.4653,0.3605,6.4824,3.34,1.36,0.2657,26.74,3,Stress,1,325.3267,340.3114,0.339,0.351,270.6667,249.7143,756.71,744.8957,70.5967,73.7529,0.1247,-0.033,0.2855,0.0056,0.5038,0.5008,0.3039,0.2552,0.3172,0.2506,0.2887,0.2734,High,Medium,Low,Medium
REC_000495,user_010,2026-02-14,225.96,114,263,64.03,869.28,91.03,78.37,48.07,0.4028,0.5045,0.5819,0.5836,0.3468,10.3556,2.01,0.49,0.4028,31.13,3,Stress,1,353.8133,351.6643,0.3176,0.3537,265.6667,245.2857,807.0633,761.9429,67.9633,73.6271,-0.3897,-0.0038,-0.07,-0.0678,0.5378,0.576,0.4173,0.3698,0.3356,0.3464,0.3631,0.2591,High,High,Medium,Low
REC_000496,user_010,2026-02-15,187.69,43,42,45.16,216.13,15.33,46.19,72.65,0.0817,0.2291,0.1119,0.168,0.2461,3.1967,4.62,2.61,0.0817,125.23,5,Balanced,1,308.4533,336.5571,0.3366,0.3531,266.6667,256.0,843.6967,791.5386,67.01,69.7671,-0.1694,-0.8403,-0.7514,-0.2947,0.1867,0.2078,0.1031,0.019,0.2149,0.1979,0.1549,0.1321,Low,Low,Low,Low
REC_000497,user_010,2026-02-16,314.48,75,224,65.59,633.15,95.6,119.5,110.3,0.304,0.2385,0.3561,0.3895,0.38,5.3422,4.27,2.23,0.304,40.2,3,Stress,0,261.2933,313.4743,0.3178,0.3455,189.6667,223.4286,673.3733,714.7086,59.2933,65.1771,0.6755,2.0,1.9295,0.4524,0.4199,0.3925,0.2699,0.279,0.3203,0.3761,0.2966,0.3695,Medium,High,Medium,Medium
REC_000498,user_010,2026-02-17,411.0,115,295,82.24,670.83,46.76,182.52,91.44,0.1138,0.2798,0.3589,0.4035,0.4441,7.4453,3.58,1.57,0.1138,20.18,2,Stress,1,242.71,296.3343,0.3243,0.3358,176.3333,229.2857,572.8533,703.3429,58.26,65.0371,0.3069,0.317,0.0595,0.2538,0.4697,0.572,0.2832,0.3013,0.2366,0.2337,0.2862,0.2805,High,High,Low,Medium
REC_000499,user_010,2026-02-18,224.86,95,225,69.98,767.1,75.31,76.17,85.06,0.3349,0.4225,0.5003,0.5165,0.3387,8.5385,2.38,0.69,0.3349,37.97,1,Stress,1,304.39,314.3671,0.3567,0.3385,187.0,231.5714,506.7033,687.2257,64.33,65.8443,-0.4529,-0.2373,0.1435,-0.1491,0.4942,0.5046,0.3644,0.2949,0.2927,0.2393,0.3213,0.3873,High,High,Low,High
REC_000500,user_010,2026-02-19,325.7,79,264,72.66,821.09,83.39,100.1,101.59,0.256,0.2426,0.4053,0.4458,0.3074,4.4213,4.17,2.13,0.256,46.43,1,Stress,1,316.78,294.77,0.3876,0.3455,248.0,226.5714,690.36,688.3286,72.6033,66.2857,0.4485,0.1733,0.0704,0.0383,0.4933,0.445,0.3062,0.2909,0.2886,0.2809,0.244,0.2523,High,High,Low,Low
REC_000501,user_011,2026-01-01,391.87,107,122,28.68,281.26,233.31,174.55,58.03,0.5954,0.2731,0.1557,0.2605,0.4454,7.1963,3.71,1.69,0.5954,22.3,1,Burnout,0,391.87,391.87,0.4454,0.4454,122.0,122.0,281.26,281.26,28.68,28.68,0.0,0.0,0.0,0.0,0.2244,0.2553,0.1638,0.1465,0.5534,0.5292,0.4287,0.4005,Medium,Medium,High,High
REC_000502,user_011,2026-01-02,484.78,168,295,64.26,732.68,161.66,333.85,67.95,0.3335,0.3465,0.3043,0.4234,0.6887,14.2333,2.9,1.03,0.3335,8.31,2,Addiction,3,391.87,391.87,0.4454,0.4454,122.0,122.0,281.26,281.26,28.68,28.68,0.2371,1.418,1.605,1.2406,0.4496,0.3968,0.2929,0.2577,0.3983,0.4715,0.5179,0.4833,Medium,Medium,High,High
REC_000503,user_011,2026-01-03,520.85,188,389,48.43,677.41,178.23,297.68,55.17,0.3422,0.3609,0.3734,0.4154,0.5715,12.326,2.78,0.95,0.3422,8.59,1,Addiction,2,438.325,438.325,0.5671,0.5671,208.5,208.5,506.97,506.97,46.47,46.47,0.0744,0.3186,-0.0754,-0.2463,0.4428,0.4586,0.3095,0.3406,0.447,0.4655,0.4545,0.5073,High,High,High,High
REC_000504,user_011,2026-01-04,522.89,152,346,40.76,631.36,180.72,387.07,63.43,0.3456,0.2907,0.3309,0.3654,0.7403,12.8516,3.46,1.46,0.3456,8.19,2,Addiction,2,465.8333,465.8333,0.5685,0.5685,268.6667,268.6667,563.7833,563.7833,47.1233,47.1233,0.0039,-0.1105,-0.068,-0.1584,0.406,0.4032,0.2781,0.2496,0.4646,0.4649,0.5283,0.5593,Medium,Medium,High,High
REC_000505,user_011,2026-01-05,525.41,157,296,49.09,662.68,241.59,362.55,46.58,0.4598,0.2988,0.2817,0.388,0.69,12.3333,3.36,1.38,0.4598,8.47,1,Addiction,2,509.5067,480.0975,0.6668,0.6115,343.3333,288.0,680.4833,580.6775,51.15,45.5325,0.0048,-0.1445,0.0496,0.2044,0.409,0.4121,0.2714,0.3453,0.5003,0.5982,0.5373,0.4758,Medium,High,High,High
REC_000506,user_011,2026-01-06,527.34,192,343,55.42,621.58,196.54,338.88,56.37,0.3727,0.3641,0.3252,0.4051,0.6426,13.9948,2.76,0.93,0.3727,7.42,2,Addiction,2,523.05,489.16,0.6673,0.6272,343.6667,289.6,657.15,597.078,46.0933,46.244,0.0037,0.1588,-0.062,0.1289,0.4244,0.3823,0.2952,0.2102,0.4491,0.4645,0.5088,0.5448,Medium,Medium,High,High
REC_000507,user_011,2026-01-07,552.74,163,182,57.38,769.13,139.94,422.07,69.04,0.2532,0.2949,0.1646,0.354,0.7636,13.4602,3.4,1.42,0.2532,7.16,1,Addiction,2,525.2133,495.5233,0.691,0.6297,328.3333,298.5,638.54,601.1617,48.4233,47.7733,0.0482,-0.4694,0.2374,0.0354,0.4095,0.4035,0.2277,0.2205,0.4007,0.3796,0.516,0.5029,Medium,Medium,Medium,High
REC_000508,user_011,2026-01-08,511.9,173,338,66.37,853.99,217.23,328.39,66.91,0.4244,0.338,0.3301,0.4699,0.6415,12.8932,2.99,1.09,0.4244,8.44,1,Addiction,2,535.1633,503.6971,0.6987,0.6489,273.6667,281.8571,684.4633,625.1571,53.9633,49.1457,-0.0739,0.8571,0.1103,0.1567,0.4943,0.4892,0.3188,0.2205,0.4449,0.4289,0.5129,0.5015,High,Medium,Medium,High
REC_000509,user_011,2026-01-09,541.38,217,333,66.27,604.16,145.16,302.68,32.58,0.2681,0.4008,0.3075,0.4053,0.5591,13.4102,2.5,0.77,0.2681,7.43,3,Addiction,2,530.66,520.8443,0.6826,0.6769,287.6667,312.7143,748.2333,706.9757,59.7233,54.53,0.0576,-0.0148,-0.2925,-0.0015,0.4326,0.4321,0.29,0.3185,0.3855,0.4123,0.4382,0.5159,High,High,Medium,High
REC_000510,user_011,2026-01-10,498.16,149,437,59.55,619.4,138.2,334.4,51.85,0.2774,0.2991,0.4386,0.4141,0.6713,12.0443,3.34,1.37,0.2774,9.42,2,Addiction,2,535.34,528.93,0.6547,0.6584,284.3333,318.1429,742.4267,688.6157,63.34,54.8171,-0.0798,0.3123,0.0252,-0.1014,0.4652,0.5578,0.326,0.3135,0.3874,0.3501,0.4722,0.5725,High,High,Medium,High
REC_000511,user_011,2026-01-11,567.89,210,440,52.82,789.67,197.94,386.83,64.7,0.3485,0.3698,0.3874,0.4515,0.6812,15.1085,2.71,0.9,0.3485,6.1,1,Addiction,2,517.1467,525.6886,0.624,0.6726,369.3333,325.0,692.5167,680.3286,64.0633,56.4057,0.14,0.0069,0.2749,-0.113,0.4878,0.4599,0.3391,0.3278,0.4582,0.6121,0.5281,0.4908,High,High,High,High
REC_000512,user_011,2026-01-12,550.2,221,323,51.85,707.21,209.45,370.64,76.74,0.3807,0.4017,0.2935,0.4182,0.6736,16.1396,2.5,0.77,0.3807,6.01,2,Addiction,2,535.81,532.1171,0.6372,0.6642,403.3333,338.4286,671.0767,702.9443,59.5467,58.1286,-0.0312,-0.2659,-0.1044,-0.0184,0.4315,0.4424,0.2981,0.2699,0.4682,0.4832,0.545,0.4375,High,Medium,High,High
REC_000513,user_011,2026-01-13,419.8,202,369,55.83,713.05,155.39,274.75,31.53,0.3701,0.4812,0.4395,0.4872,0.6545,18.8663,2.08,0.53,0.3701,7.73,1,Addiction,2,538.75,535.6586,0.6754,0.6618,400.0,342.2857,705.4267,709.3057,54.74,58.5229,-0.237,0.1424,0.0083,0.0768,0.4695,0.404,0.3611,0.4154,0.4079,0.4161,0.5615,0.5698,Medium,High,Medium,High
REC_000514,user_011,2026-01-14,505.77,165,232,77.64,752.36,144.94,391.15,63.56,0.2866,0.3262,0.2294,0.4119,0.7734,15.0662,3.08,1.16,0.2866,7.36,3,Addiction,2,512.63,520.2957,0.6698,0.6635,377.3333,346.0,736.6433,722.3729,53.5,58.5814,0.2048,-0.3713,0.0551,0.3907,0.4513,0.3478,0.2695,0.3228,0.3581,0.2671,0.546,0.5988,Medium,High,Low,High
REC_000515,user_011,2026-01-15,475.31,179,277,53.99,705.69,196.25,291.51,50.16,0.4129,0.3766,0.2914,0.4189,0.6133,13.7595,2.67,0.88,0.4129,8.85,3,Addiction,2,491.9233,513.5857,0.7005,0.6649,308.0,353.1429,724.2067,719.9771,61.7733,61.4757,-0.0602,0.194,-0.062,-0.3046,0.4219,0.4058,0.2854,0.3047,0.4511,0.3374,0.5068,0.4948,Medium,High,Medium,High
REC_000516,user_011,2026-01-16,446.73,216,305,66.48,507.29,123.18,306.4,25.59,0.2757,0.4835,0.3414,0.4182,0.6859,19.878,2.07,0.53,0.2757,6.71,1,Addiction,2,466.96,508.3586,0.6804,0.6609,292.6667,344.4286,723.7,698.7914,62.4867,59.7071,-0.0601,0.1011,-0.2811,0.2313,0.4074,0.4783,0.3086,0.2873,0.354,0.3226,0.5558,0.5253,High,High,Medium,High
REC_000517,user_011,2026-01-17,586.13,201,411,66.84,749.83,230.44,365.56,62.79,0.3931,0.3429,0.3506,0.4525,0.6237,12.7957,2.92,1.05,0.3931,6.83,2,Addiction,2,475.9367,494.8371,0.6909,0.679,271.3333,340.4286,655.1133,684.9529,66.0367,59.7371,0.312,0.3475,0.4781,0.0054,0.4895,0.4266,0.3245,0.3342,0.4569,0.4301,0.4954,0.4448,Medium,High,Medium,High
REC_000518,user_011,2026-01-18,424.49,159,409,57.91,646.8,214.15,303.67,59.57,0.5045,0.3746,0.4818,0.4831,0.7154,15.972,2.69,0.88,0.5045,8.99,2,Addiction,2,502.7233,507.4043,0.641,0.6722,331.0,336.7143,654.27,703.5857,62.4367,60.7786,-0.2758,-0.0049,-0.1374,-0.1336,0.4727,0.5087,0.3678,0.3819,0.466,0.4304,0.5972,0.6001,High,High,Medium,High
REC_000519,user_011,2026-01-19,513.25,201,345,52.04,624.35,112.48,319.65,65.3,0.2191,0.3916,0.3361,0.388,0.6228,14.6126,2.56,0.8,0.2191,7.41,2,Addiction,2,485.7833,486.9186,0.675,0.6771,375.0,332.2857,634.64,683.1757,63.7433,61.5057,0.2091,-0.1565,-0.0347,-0.1014,0.4216,0.4809,0.2917,0.2801,0.3816,0.3735,0.461,0.39,High,High,Medium,High
REC_000520,user_011,2026-01-20,516.27,234,281,61.13,580.53,168.29,408.06,67.49,0.326,0.4532,0.2721,0.4044,0.7904,21.384,2.22,0.6,0.326,5.02,1,Addiction,2,507.9567,481.64,0.654,0.6699,388.3333,335.4286,673.66,671.3386,58.93,61.5329,0.0059,-0.1855,-0.0702,0.1747,0.4031,0.4746,0.2932,0.414,0.4127,0.3141,0.6278,0.6112,High,High,Medium,High
REC_000521,user_011,2026-01-21,462.37,105,81,23.26,237.6,204.19,151.92,58.46,0.4416,0.2271,0.0876,0.1968,0.3286,4.4121,4.47,2.45,0.4416,28.75,2,Burnout,2,484.67,495.4214,0.7095,0.6893,345.0,322.8571,617.2267,652.4071,57.0267,62.29,-0.1044,-0.7117,-0.5907,-0.6195,0.1932,0.2266,0.1151,0.0798,0.5208,0.5514,0.308,0.2909,Medium,Low,High,Medium
REC_000522,user_011,2026-01-22,609.84,205,363,62.52,781.81,161.02,487.83,74.7,0.264,0.3362,0.2976,0.4157,0.7999,16.037,2.99,1.1,0.264,5.09,2,Addiction,3,497.2967,489.2214,0.5806,0.6257,235.6667,301.2857,480.8267,578.87,45.4767,54.5214,0.3189,2.0,2.0,1.6879,0.4756,0.4357,0.3048,0.3042,0.4161,0.4136,0.5595,0.5853,High,High,Medium,High
REC_000523,user_011,2026-01-23,460.58,177,304,58.79,716.25,186.56,322.62,26.0,0.4051,0.3843,0.33,0.4402,0.7005,16.0232,2.62,0.84,0.4051,7.96,1,Addiction,2,529.4933,508.44,0.6396,0.6524,241.6667,313.5714,533.3133,589.7443,48.97,55.74,-0.2448,-0.1625,-0.0839,-0.0597,0.4428,0.3819,0.3086,0.2863,0.4326,0.4554,0.562,0.6043,Medium,High,Medium,High
REC_000524,user_011,2026-01-24,340.63,104,226,69.13,880.02,112.87,96.38,97.41,0.3314,0.3053,0.3317,0.4575,0.2829,5.1081,3.32,1.35,0.3314,37.91,3,Stress,2,510.93,510.4186,0.6097,0.6545,249.3333,313.4286,578.5533,619.5957,48.19,54.6414,-0.2604,-0.2566,0.2286,0.1759,0.4784,0.3841,0.2902,0.3803,0.3351,0.3487,0.2637,0.2417,Medium,High,Medium,Low
REC_000525,user_011,2026-01-25,469.34,182,197,41.44,642.7,207.62,368.28,61.25,0.4424,0.3878,0.2099,0.3711,0.7847,18.1531,2.59,0.82,0.4424,6.84,2,Addiction,1,470.35,475.3471,0.5944,0.6058,297.6667,287.0,792.6933,638.1943,63.48,54.9686,0.3779,-0.1283,-0.2697,-0.4005,0.3589,0.4523,0.2497,0.2162,0.4873,0.448,0.6281,0.5679,High,Medium,Medium,High
REC_000526,user_011,2026-01-26,632.33,198,280,44.99,608.24,91.88,392.93,92.42,0.1453,0.3131,0.2214,0.3096,0.6214,11.6712,3.19,1.25,0.1453,6.57,1,Addiction,2,423.5167,481.7543,0.5894,0.6157,242.3333,256.7143,746.3233,637.6086,56.4533,52.6157,0.3473,0.4213,-0.0536,0.0857,0.3857,0.4291,0.2299,0.2768,0.4059,0.4247,0.4089,0.3442,Medium,Medium,Medium,Medium
REC_000527,user_011,2026-01-27,514.76,185,240,71.7,612.31,158.0,326.06,42.03,0.3069,0.3594,0.2331,0.3879,0.6334,13.6375,2.79,0.95,0.3069,7.91,3,Addiction,2,480.7667,498.7657,0.563,0.6155,234.3333,247.4286,710.32,635.3071,51.8533,51.6086,-0.1859,-0.1429,0.0067,0.5937,0.4124,0.4445,0.2588,0.2153,0.3824,0.4502,0.4818,0.5281,High,Medium,Medium,High
REC_000528,user_011,2026-01-28,528.34,242,308,54.89,625.5,263.4,359.32,77.94,0.4985,0.458,0.2915,0.4374,0.6801,18.6243,2.19,0.59,0.4985,5.56,2,Addiction,2,538.81,498.55,0.6798,0.5931,239.0,241.5714,621.0833,639.8471,52.71,53.1186,0.0264,0.2833,0.0215,-0.2344,0.4129,0.2938,0.3081,0.314,0.5072,0.4706,0.6078,0.6818,Medium,High,High,High
REC_000529,user_011,2026-01-29,577.12,159,431,67.01,641.72,240.8,340.41,84.72,0.4172,0.2755,0.3734,0.4247,0.5898,9.6688,3.66,1.64,0.4172,9.28,1,Addiction,2,558.4767,507.9743,0.645,0.6433,276.0,274.0,615.35,695.2614,57.1933,57.6371,0.0923,0.3994,0.0259,0.2208,0.4711,0.5026,0.3111,0.4145,0.4641,0.5143,0.4578,0.3966,High,High,High,High
REC_000530,user_011,2026-01-30,210.48,55,18,55.85,219.79,8.5,58.99,88.62,0.0404,0.2613,0.0428,0.1651,0.2803,4.276,3.93,1.89,0.0404,81.97,4,Balanced,2,540.0733,503.3,0.6344,0.6133,326.3333,283.7143,626.51,675.2486,64.5333,58.2786,-0.6353,-0.9582,-0.6575,-0.1665,0.1829,0.1929,0.0825,0.0087,0.1832,0.2477,0.167,0.261,Low,Low,Low,Low
REC_000531,user_011,2026-01-31,652.8,159,276,61.51,795.67,182.71,520.95,73.71,0.2799,0.2436,0.2114,0.3704,0.798,11.5808,4.13,2.09,0.2799,6.25,1,Addiction,0,438.6467,467.5714,0.5167,0.5532,252.3333,242.8571,495.67,604.3257,59.25,57.8586,2.0,2.0,2.0,0.1013,0.4539,0.4704,0.253,0.2066,0.4409,0.4471,0.519,0.6128,High,Medium,Medium,High
REC_000532,user_011,2026-02-01,491.26,171,370,65.23,558.94,128.59,288.9,37.53,0.2618,0.3481,0.3766,0.4014,0.5881,12.2134,2.89,1.02,0.2618,9.49,1,Addiction,2,480.1333,512.1671,0.556,0.6268,241.6667,250.0,552.3933,592.2757,61.4567,56.77,-0.2475,0.3406,-0.2975,0.0605,0.4368,0.4159,0.3021,0.4234,0.3665,0.3588,0.4359,0.394,Medium,High,Medium,High
REC_000533,user_011,2026-02-02,471.95,234,257,50.76,519.71,175.92,316.87,56.83,0.3728,0.4958,0.2723,0.3951,0.6714,19.9598,2.02,0.5,0.3728,6.17,2,Addiction,2,451.5133,515.2986,0.5555,0.5987,221.3333,274.7143,524.8,580.31,60.8633,60.1686,-0.0393,-0.3054,-0.0702,-0.2218,0.3665,0.3746,0.2816,0.337,0.4383,0.4249,0.58,0.5722,Medium,High,Medium,High
REC_000534,user_011,2026-02-03,477.05,266,316,31.25,770.83,202.59,320.03,29.18,0.4247,0.5576,0.3312,0.4584,0.6709,22.3878,1.8,0.4,0.4247,5.41,3,Addiction,2,538.67,492.3871,0.6858,0.6059,301.0,271.4286,624.7733,567.6629,59.1667,60.9929,0.0108,0.2296,0.4832,-0.3844,0.4172,0.3648,0.3295,0.2342,0.5025,0.5081,0.6196,0.6565,Medium,Medium,High,High
REC_000535,user_011,2026-02-04,547.0,241,450,57.6,671.31,224.1,405.17,69.21,0.4097,0.4406,0.4113,0.4687,0.7407,19.5245,2.28,0.63,0.4097,5.02,1,Addiction,2,480.0867,487.0,0.6435,0.6112,314.3333,282.2857,616.4933,590.3086,49.08,55.2143,0.1466,0.4241,-0.1291,0.8432,0.4725,0.4763,0.3607,0.3331,0.4686,0.5855,0.6144,0.6123,High,High,High,High
REC_000536,user_011,2026-02-05,473.07,219,315,61.31,693.6,241.58,339.71,48.78,0.5107,0.4629,0.3329,0.4757,0.7181,19.9123,2.16,0.57,0.5107,6.16,1,Addiction,2,498.6667,489.6657,0.6943,0.6199,341.0,302.5714,653.95,596.8529,46.5367,55.6014,-0.1352,-0.3,0.0332,0.0644,0.4442,0.3805,0.332,0.314,0.4797,0.4476,0.6396,0.6207,Medium,High,Medium,High
REC_000537,user_011,2026-02-06,559.13,200,347,56.94,651.8,226.51,399.24,49.33,0.4051,0.3577,0.3103,0.4121,0.714,15.2381,2.81,0.97,0.4051,6.2,3,Addiction,2,499.04,474.8014,0.7099,0.6382,360.3333,286.0,711.9133,604.2643,50.0533,54.7871,0.1819,0.1016,-0.0603,-0.0713,0.4335,0.4845,0.2996,0.3357,0.4723,0.4991,0.5595,0.6144,High,High,High,High
REC_000538,user_011,2026-02-07,464.31,197,459,53.88,632.94,91.66,343.27,37.41,0.1974,0.4243,0.4943,0.4447,0.7393,18.7373,2.37,0.69,0.1974,6.73,3,Addiction,2,526.4,524.6086,0.7243,0.7002,370.6667,333.0,672.2367,665.98,58.6167,54.9429,-0.1696,0.3228,-0.0289,-0.0537,0.4741,0.5164,0.365,0.3979,0.3503,0.3683,0.5423,0.5789,High,High,Medium,High
REC_000539,user_011,2026-02-08,524.57,192,318,55.87,579.56,213.95,407.64,31.11,0.4079,0.366,0.3031,0.3965,0.7771,17.0426,2.74,0.92,0.4079,6.14,3,Addiction,2,498.8367,497.6814,0.7238,0.6918,373.6667,359.1429,659.4467,642.7329,57.3767,53.8529,0.1298,-0.3072,-0.0843,0.0369,0.4071,0.4434,0.2915,0.3056,0.4631,0.5157,0.6036,0.5593,High,High,High,High
REC_000540,user_011,2026-02-09,530.54,133,288,60.95,428.38,258.31,411.55,71.65,0.4869,0.2507,0.2714,0.347,0.7757,11.6484,4.0,1.96,0.4869,8.83,1,Addiction,2,516.0033,502.44,0.7435,0.7188,374.6667,351.7143,621.4333,645.6786,55.5633,52.5157,0.0114,-0.0943,-0.2609,0.0909,0.3693,0.2939,0.2507,0.186,0.4906,0.4886,0.5728,0.6008,Medium,Medium,High,High
REC_000541,user_011,2026-02-10,676.76,227,302,66.47,603.45,130.27,432.04,42.8,0.1925,0.3354,0.2231,0.3525,0.6384,12.7667,3.0,1.1,0.1925,5.3,2,Addiction,2,506.4733,510.81,0.764,0.7337,355.0,356.1429,546.96,632.6314,56.9,53.9714,0.2756,0.0486,0.4087,0.0906,0.4243,0.4288,0.2555,0.3265,0.4004,0.4176,0.4408,0.4569,Medium,High,Medium,High
REC_000542,user_011,2026-02-11,691.25,144,261,68.91,632.75,224.64,518.82,58.67,0.325,0.2083,0.1888,0.3396,0.7506,9.3743,4.8,2.83,0.325,6.93,2,Addiction,2,577.29,539.34,0.7304,0.729,302.6667,354.1429,537.13,608.72,61.0967,59.0029,0.0214,-0.1358,0.0486,0.0367,0.4251,0.4613,0.2303,0.2696,0.4604,0.4212,0.4915,0.4842,High,Medium,Medium,High
